row_id,model,transformation,true_label,original_prediction,transformed_prediction,prediction_changed,original_caption,transformed_caption
76453,BLIP Caption + BERT,crop,0,0,1,True,"a cartoon character with a gun and a capt that reads, ` ` ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '","a cartoon character with a gun and a capt that says, ` ` ' '"
85297,CLIP + MLP,blur,0,0,0,False,,
85297,ViLT,blur,0,0,0,False,,
85297,BLIP Caption + BERT,blur,0,1,1,False,two men in cowboy hats hugging each other men,a man and woman in hats are standing together
85297,CLIP + MLP,grayscale,0,0,0,False,,
85297,ViLT,grayscale,0,0,0,False,,
85297,BLIP Caption + BERT,grayscale,0,1,1,False,two men in cowboy hats hugging each other men,"person and person in the wild bunch, person, person, person, person, person, person, person, person, person"
85297,CLIP + MLP,darken,0,0,0,False,,
85297,ViLT,darken,0,0,0,False,,
85297,BLIP Caption + BERT,darken,0,1,1,False,two men in cowboy hats hugging each other men,a man in a cowboy hat hugging another man
85297,CLIP + MLP,crop,0,0,0,False,,
85297,ViLT,crop,0,0,0,False,,
85297,BLIP Caption + BERT,crop,0,1,1,False,two men in cowboy hats hugging each other men,two men in cowboy hats hugging each other men
77026,CLIP + MLP,blur,1,1,1,False,,
77026,ViLT,blur,1,1,1,False,,
77026,BLIP Caption + BERT,blur,1,0,0,False,a bunch of yellow flowers growing on a wooden fence,a small bird sitting on top of a wooden post
77026,CLIP + MLP,grayscale,1,1,1,False,,
77026,ViLT,grayscale,1,1,1,False,,
77026,BLIP Caption + BERT,grayscale,1,0,1,True,a bunch of yellow flowers growing on a wooden fence,a black and white photo of flowers in a garden
77026,CLIP + MLP,darken,1,1,1,False,,
77026,ViLT,darken,1,1,1,False,,
77026,BLIP Caption + BERT,darken,1,0,1,True,a bunch of yellow flowers growing on a wooden fence,a yellow flower in the garden
77026,CLIP + MLP,crop,1,1,1,False,,
77026,ViLT,crop,1,1,1,False,,
77026,BLIP Caption + BERT,crop,1,0,0,False,a bunch of yellow flowers growing on a wooden fence,a small yellow flower growing in the ground
66040,CLIP + MLP,blur,1,1,1,False,,
66040,ViLT,blur,1,1,0,True,,
66040,BLIP Caption + BERT,blur,1,0,0,False,a black and white photograph of a man in a suit,a display with two papers and a picture of a man
66040,CLIP + MLP,grayscale,1,1,1,False,,
66040,ViLT,grayscale,1,1,1,False,,
66040,BLIP Caption + BERT,grayscale,1,0,0,False,a black and white photograph of a man in a suit,a black and white photo of a man in a suit
66040,CLIP + MLP,darken,1,1,1,False,,
66040,ViLT,darken,1,1,1,False,,
66040,BLIP Caption + BERT,darken,1,0,0,False,a black and white photograph of a man in a suit,a framed photograph of a man in a suit
66040,CLIP + MLP,crop,1,1,1,False,,
66040,ViLT,crop,1,1,1,False,,
66040,BLIP Caption + BERT,crop,1,0,0,False,a black and white photograph of a man in a suit,a letter and a photograph of a man
63638,CLIP + MLP,blur,1,1,1,False,,
63638,ViLT,blur,1,0,0,False,,
63638,BLIP Caption + BERT,blur,1,0,0,False,a man in a black shirt and leather vest,a man in a black shirt is standing in front of a yellow wall
63638,CLIP + MLP,grayscale,1,1,1,False,,
63638,ViLT,grayscale,1,0,0,False,,
63638,BLIP Caption + BERT,grayscale,1,0,0,False,a man in a black shirt and leather vest,a man in a black and white photo
63638,CLIP + MLP,darken,1,1,1,False,,
63638,ViLT,darken,1,0,0,False,,
63638,BLIP Caption + BERT,darken,1,0,0,False,a man in a black shirt and leather vest,a man in a black shirt and leather vest
63638,CLIP + MLP,crop,1,1,1,False,,
63638,ViLT,crop,1,0,0,False,,
63638,BLIP Caption + BERT,crop,1,0,1,True,a man in a black shirt and leather vest,a man in a black jacket and a yellow shirt
29626,CLIP + MLP,blur,0,0,0,False,,
29626,ViLT,blur,0,0,0,False,,
29626,BLIP Caption + BERT,blur,0,0,1,True,a plate with a small pie on it,a plate of food and a cup of coffee
29626,CLIP + MLP,grayscale,0,0,0,False,,
29626,ViLT,grayscale,0,0,0,False,,
29626,BLIP Caption + BERT,grayscale,0,0,0,False,a plate with a small pie on it,a plate with a dessert on it
29626,CLIP + MLP,darken,0,0,0,False,,
29626,ViLT,darken,0,0,0,False,,
29626,BLIP Caption + BERT,darken,0,0,1,True,a plate with a small pie on it,a plate of food on a wooden table
29626,CLIP + MLP,crop,0,0,0,False,,
29626,ViLT,crop,0,0,0,False,,
29626,BLIP Caption + BERT,crop,0,0,0,False,a plate with a small pie on it,a plate with a small pie on it
80584,CLIP + MLP,blur,1,0,0,False,,
80584,ViLT,blur,1,0,0,False,,
80584,BLIP Caption + BERT,blur,1,0,0,False,the text on the front of the poster is a black and white image of a man with a gun,"the cover of the book, the art of the modern age"
80584,CLIP + MLP,grayscale,1,0,0,False,,
80584,ViLT,grayscale,1,0,0,False,,
80584,BLIP Caption + BERT,grayscale,1,0,0,False,the text on the front of the poster is a black and white image of a man with a gun,"the text on the back of the card reads, ` ` '"
80584,CLIP + MLP,darken,1,0,0,False,,
80584,ViLT,darken,1,0,0,False,,
80584,BLIP Caption + BERT,darken,1,0,0,False,the text on the front of the poster is a black and white image of a man with a gun,the menu for the game
80584,CLIP + MLP,crop,1,0,0,False,,
80584,ViLT,crop,1,0,0,False,,
80584,BLIP Caption + BERT,crop,1,0,1,True,the text on the front of the poster is a black and white image of a man with a gun,a flyer for a business meeting
26675,CLIP + MLP,blur,1,0,0,False,,
26675,ViLT,blur,1,0,0,False,,
26675,BLIP Caption + BERT,blur,1,0,0,False,a man and woman taking a picture of themselves,a man and woman hug in a hallway
26675,CLIP + MLP,grayscale,1,0,0,False,,
26675,ViLT,grayscale,1,0,0,False,,
26675,BLIP Caption + BERT,grayscale,1,0,0,False,a man and woman taking a picture of themselves,a man and woman standing in front of a mirror
26675,CLIP + MLP,darken,1,0,0,False,,
26675,ViLT,darken,1,0,0,False,,
26675,BLIP Caption + BERT,darken,1,0,0,False,a man and woman taking a picture of themselves,a man and woman taking a picture of a man and woman
26675,CLIP + MLP,crop,1,0,0,False,,
26675,ViLT,crop,1,0,0,False,,
26675,BLIP Caption + BERT,crop,1,0,0,False,a man and woman taking a picture of themselves,a man and woman taking a picture of themselves
24320,CLIP + MLP,blur,0,1,1,False,,
24320,ViLT,blur,0,0,0,False,,
24320,BLIP Caption + BERT,blur,0,0,0,False,a red speaker sitting on top of a car,a pink toy sitting on top of a table
24320,CLIP + MLP,grayscale,0,1,1,False,,
24320,ViLT,grayscale,0,0,0,False,,
24320,BLIP Caption + BERT,grayscale,0,0,0,False,a red speaker sitting on top of a car,the interior of a car with a speaker system
24320,CLIP + MLP,darken,0,1,1,False,,
24320,ViLT,darken,0,0,0,False,,
24320,BLIP Caption + BERT,darken,0,0,0,False,a red speaker sitting on top of a car,a red robot sitting in a car
24320,CLIP + MLP,crop,0,1,1,False,,
24320,ViLT,crop,0,0,0,False,,
24320,BLIP Caption + BERT,crop,0,0,0,False,a red speaker sitting on top of a car,a man in a black shirt and a red robot mask
63949,CLIP + MLP,blur,1,0,0,False,,
63949,ViLT,blur,1,1,0,True,,
63949,BLIP Caption + BERT,blur,1,1,1,False,the new york times website,a website with a large screen and a large screen
63949,CLIP + MLP,grayscale,1,0,0,False,,
63949,ViLT,grayscale,1,1,0,True,,
63949,BLIP Caption + BERT,grayscale,1,1,1,False,the new york times website,the new york times website
63949,CLIP + MLP,darken,1,0,0,False,,
63949,ViLT,darken,1,1,0,True,,
63949,BLIP Caption + BERT,darken,1,1,1,False,the new york times website,the new york times website
63949,CLIP + MLP,crop,1,0,0,False,,
63949,ViLT,crop,1,1,0,True,,
63949,BLIP Caption + BERT,crop,1,1,1,False,the new york times website,the website for the new york times
48099,CLIP + MLP,blur,0,0,0,False,,
48099,ViLT,blur,0,0,0,False,,
48099,BLIP Caption + BERT,blur,0,0,0,False,a young boy stands in front of a burning house,a young boy stands in front of a burning house
48099,CLIP + MLP,grayscale,0,0,0,False,,
48099,ViLT,grayscale,0,0,0,False,,
48099,BLIP Caption + BERT,grayscale,0,0,0,False,a young boy stands in front of a burning house,a little girl standing in front of a house
48099,CLIP + MLP,darken,0,0,0,False,,
48099,ViLT,darken,0,0,0,False,,
48099,BLIP Caption + BERT,darken,0,0,0,False,a young boy stands in front of a burning house,a young boy stands in front of a burning house
48099,CLIP + MLP,crop,0,0,0,False,,
48099,ViLT,crop,0,0,0,False,,
48099,BLIP Caption + BERT,crop,0,0,0,False,a young boy stands in front of a burning house,a young boy stands in front of a burning house
57776,CLIP + MLP,blur,0,0,0,False,,
57776,ViLT,blur,0,0,0,False,,
57776,BLIP Caption + BERT,blur,0,0,0,False,a woman holding a che che che che che che che che che che che che che che che che che che che che che che che che,a woman holding a stuffed animal in her hands
57776,CLIP + MLP,grayscale,0,0,0,False,,
57776,ViLT,grayscale,0,0,0,False,,
57776,BLIP Caption + BERT,grayscale,0,0,0,False,a woman holding a che che che che che che che che che che che che che che che che che che che che che che che che,a woman holding a leopard in front of a crowd
57776,CLIP + MLP,darken,0,0,0,False,,
57776,ViLT,darken,0,0,0,False,,
57776,BLIP Caption + BERT,darken,0,0,0,False,a woman holding a che che che che che che che che che che che che che che che che che che che che che che che che,a woman holding a cat in her hands
57776,CLIP + MLP,crop,0,0,0,False,,
57776,ViLT,crop,0,0,0,False,,
57776,BLIP Caption + BERT,crop,0,0,0,False,a woman holding a che che che che che che che che che che che che che che che che che che che che che che che che,a woman holding a leopard in her hands
55601,CLIP + MLP,blur,1,1,1,False,,
55601,ViLT,blur,1,0,0,False,,
55601,BLIP Caption + BERT,blur,1,0,0,False,how to use the iphone ' s settings,the text on the iphone is not visible
55601,CLIP + MLP,grayscale,1,1,1,False,,
55601,ViLT,grayscale,1,0,0,False,,
55601,BLIP Caption + BERT,grayscale,1,0,0,False,how to use the iphone ' s settings,the font and font on the iphone
55601,CLIP + MLP,darken,1,1,1,False,,
55601,ViLT,darken,1,0,0,False,,
55601,BLIP Caption + BERT,darken,1,0,0,False,how to use the iphone ' s settings,a screenshot of a text message
55601,CLIP + MLP,crop,1,1,1,False,,
55601,ViLT,crop,1,0,0,False,,
55601,BLIP Caption + BERT,crop,1,0,0,False,how to use the iphone ' s settings,a screenshot of a person ' s hand with the text ` ` ` '
72283,CLIP + MLP,blur,0,0,0,False,,
72283,ViLT,blur,0,0,0,False,,
72283,BLIP Caption + BERT,blur,0,0,0,False,a little boy is eating a chocolate covered cake,a young boy is sitting at a table with a knife and fork
72283,CLIP + MLP,grayscale,0,0,0,False,,
72283,ViLT,grayscale,0,0,0,False,,
72283,BLIP Caption + BERT,grayscale,0,0,0,False,a little boy is eating a chocolate covered cake,a woman sitting at a table with a plate
72283,CLIP + MLP,darken,0,0,0,False,,
72283,ViLT,darken,0,0,0,False,,
72283,BLIP Caption + BERT,darken,0,0,0,False,a little boy is eating a chocolate covered cake,a young boy is sitting at a table with a knife and fork
72283,CLIP + MLP,crop,0,0,0,False,,
72283,ViLT,crop,0,0,0,False,,
72283,BLIP Caption + BERT,crop,0,0,0,False,a little boy is eating a chocolate covered cake,a young boy sitting at a table eating food
15253,CLIP + MLP,blur,0,0,0,False,,
15253,ViLT,blur,0,1,0,True,,
15253,BLIP Caption + BERT,blur,0,0,0,False,a building with a large face on the side,a close up of a building with a face on it
15253,CLIP + MLP,grayscale,0,0,0,False,,
15253,ViLT,grayscale,0,1,1,False,,
15253,BLIP Caption + BERT,grayscale,0,0,0,False,a building with a large face on the side,the museum of modern art in berlin
15253,CLIP + MLP,darken,0,0,0,False,,
15253,ViLT,darken,0,1,0,True,,
15253,BLIP Caption + BERT,darken,0,0,0,False,a building with a large face on the side,a building with a large face on it
15253,CLIP + MLP,crop,0,0,0,False,,
15253,ViLT,crop,0,1,0,True,,
15253,BLIP Caption + BERT,crop,0,0,0,False,a building with a large face on the side,the museum of sar lives in the building of the museum of sar
81585,CLIP + MLP,blur,1,0,0,False,,
81585,ViLT,blur,1,1,1,False,,
81585,BLIP Caption + BERT,blur,1,0,0,False,a refrigerator filled with bottles of water and other items,a veg veg veg veg veg veg veg veg veg veg
81585,CLIP + MLP,grayscale,1,0,0,False,,
81585,ViLT,grayscale,1,1,1,False,,
81585,BLIP Caption + BERT,grayscale,1,0,0,False,a refrigerator filled with bottles of water and other items,a refrigerator filled with bottles of soda
81585,CLIP + MLP,darken,1,0,0,False,,
81585,ViLT,darken,1,1,1,False,,
81585,BLIP Caption + BERT,darken,1,0,0,False,a refrigerator filled with bottles of water and other items,a refrigerator filled with bottles of water and soda
81585,CLIP + MLP,crop,1,0,0,False,,
81585,ViLT,crop,1,1,1,False,,
81585,BLIP Caption + BERT,crop,1,0,0,False,a refrigerator filled with bottles of water and other items,a display of bottled water bottles
83364,CLIP + MLP,blur,1,1,1,False,,
83364,ViLT,blur,1,1,1,False,,
83364,BLIP Caption + BERT,blur,1,0,0,False,a street sign with a tree in the middle,a palm tree in the middle of a street
83364,CLIP + MLP,grayscale,1,1,1,False,,
83364,ViLT,grayscale,1,1,1,False,,
83364,BLIP Caption + BERT,grayscale,1,0,0,False,a street sign with a tree in the middle,a stop sign in the middle of a street
83364,CLIP + MLP,darken,1,1,1,False,,
83364,ViLT,darken,1,1,1,False,,
83364,BLIP Caption + BERT,darken,1,0,0,False,a street sign with a tree in the middle,a street sign in front of a house
83364,CLIP + MLP,crop,1,1,1,False,,
83364,ViLT,crop,1,1,1,False,,
83364,BLIP Caption + BERT,crop,1,0,0,False,a street sign with a tree in the middle,a stop sign in the middle of a street
94776,CLIP + MLP,blur,1,1,1,False,,
94776,ViLT,blur,1,1,1,False,,
94776,BLIP Caption + BERT,blur,1,0,0,False,a view of a pool and palm trees from a window,a view of a balcony from inside a house
94776,CLIP + MLP,grayscale,1,1,1,False,,
94776,ViLT,grayscale,1,1,1,False,,
94776,BLIP Caption + BERT,grayscale,1,0,0,False,a view of a pool and palm trees from a window,a view of the beach from a window
94776,CLIP + MLP,darken,1,1,1,False,,
94776,ViLT,darken,1,1,1,False,,
94776,BLIP Caption + BERT,darken,1,0,0,False,a view of a pool and palm trees from a window,a view of a pool and palm trees from a balcony
94776,CLIP + MLP,crop,1,1,1,False,,
94776,ViLT,crop,1,1,1,False,,
94776,BLIP Caption + BERT,crop,1,0,0,False,a view of a pool and palm trees from a window,a view of a pool and a palm tree
43085,CLIP + MLP,blur,0,0,0,False,,
43085,ViLT,blur,0,0,0,False,,
43085,BLIP Caption + BERT,blur,0,0,0,False,"a blue and orange image of a man with a beard and a beard, with the words, ' by",a blue and yellow painting of a man in a boat
43085,CLIP + MLP,grayscale,0,0,0,False,,
43085,ViLT,grayscale,0,0,0,False,,
43085,BLIP Caption + BERT,grayscale,0,0,0,False,"a blue and orange image of a man with a beard and a beard, with the words, ' by",a black and white photo of a man with wings
43085,CLIP + MLP,darken,0,0,0,False,,
43085,ViLT,darken,0,0,0,False,,
43085,BLIP Caption + BERT,darken,0,0,0,False,"a blue and orange image of a man with a beard and a beard, with the words, ' by",a blue and yellow image of a man with a sword
43085,CLIP + MLP,crop,0,0,0,False,,
43085,ViLT,crop,0,0,0,False,,
43085,BLIP Caption + BERT,crop,0,0,0,False,"a blue and orange image of a man with a beard and a beard, with the words, ' by",a man in a blue shirt and hat
71799,CLIP + MLP,blur,0,0,0,False,,
71799,ViLT,blur,0,0,0,False,,
71799,BLIP Caption + BERT,blur,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '",a black and white photo of a man with a beard
71799,CLIP + MLP,grayscale,0,0,0,False,,
71799,ViLT,grayscale,0,0,0,False,,
71799,BLIP Caption + BERT,grayscale,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '","a black and white photo with the words, ` ' the things you ' ret '"
71799,CLIP + MLP,darken,0,0,0,False,,
71799,ViLT,darken,0,0,0,False,,
71799,BLIP Caption + BERT,darken,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '","the text reads, the language is not a language"
71799,CLIP + MLP,crop,0,0,0,False,,
71799,ViLT,crop,0,0,0,False,,
71799,BLIP Caption + BERT,crop,0,0,0,False,"a black and white text that reads, ' the things you are trying to get out of your own '","a black and white photo with the words, ` ` '"
43905,CLIP + MLP,blur,1,1,1,False,,
43905,ViLT,blur,1,1,1,False,,
43905,BLIP Caption + BERT,blur,1,0,0,False,a white sink with a fauced fauced fauced fauced fauced fa,a white sink with a fauced fauced fauced fauced fauced fa
43905,CLIP + MLP,grayscale,1,1,1,False,,
43905,ViLT,grayscale,1,1,1,False,,
43905,BLIP Caption + BERT,grayscale,1,0,0,False,a white sink with a fauced fauced fauced fauced fauced fa,a bathroom sink with a mirror above it
43905,CLIP + MLP,darken,1,1,1,False,,
43905,ViLT,darken,1,1,1,False,,
43905,BLIP Caption + BERT,darken,1,0,1,True,a white sink with a fauced fauced fauced fauced fauced fa,a sink with a fa fa fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae fae
43905,CLIP + MLP,crop,1,1,1,False,,
43905,ViLT,crop,1,1,1,False,,
43905,BLIP Caption + BERT,crop,1,0,0,False,a white sink with a fauced fauced fauced fauced fauced fa,a white sink with a fauced fauced fauced fauced fauced fa
45520,CLIP + MLP,blur,1,1,1,False,,
45520,ViLT,blur,1,1,1,False,,
45520,BLIP Caption + BERT,blur,1,0,0,False,a small dog sitting on top of a table,a small dog sitting on top of a bed
45520,CLIP + MLP,grayscale,1,1,1,False,,
45520,ViLT,grayscale,1,1,1,False,,
45520,BLIP Caption + BERT,grayscale,1,0,0,False,a small dog sitting on top of a table,a small dog sitting in a box
45520,CLIP + MLP,darken,1,1,1,False,,
45520,ViLT,darken,1,1,1,False,,
45520,BLIP Caption + BERT,darken,1,0,0,False,a small dog sitting on top of a table,a small dog sitting on top of a pile of clothes
45520,CLIP + MLP,crop,1,1,1,False,,
45520,ViLT,crop,1,1,1,False,,
45520,BLIP Caption + BERT,crop,1,0,0,False,a small dog sitting on top of a table,a small dog sitting on top of a blanket
74869,CLIP + MLP,blur,0,0,0,False,,
74869,ViLT,blur,0,1,1,False,,
74869,BLIP Caption + BERT,blur,0,0,0,False,a woman in a white dress and a white feather,a woman in a white dress and a white feather
74869,CLIP + MLP,grayscale,0,0,0,False,,
74869,ViLT,grayscale,0,1,0,True,,
74869,BLIP Caption + BERT,grayscale,0,0,0,False,a woman in a white dress and a white feather,a woman in a wedding dress is standing by a window
74869,CLIP + MLP,darken,0,0,0,False,,
74869,ViLT,darken,0,1,0,True,,
74869,BLIP Caption + BERT,darken,0,0,0,False,a woman in a white dress and a white feather,a woman in a wedding dress is standing by a window
74869,CLIP + MLP,crop,0,0,0,False,,
74869,ViLT,crop,0,1,1,False,,
74869,BLIP Caption + BERT,crop,0,0,0,False,a woman in a white dress and a white feather,a woman in a wedding dress holding a white feather
32494,CLIP + MLP,blur,0,0,0,False,,
32494,ViLT,blur,0,1,1,False,,
32494,BLIP Caption + BERT,blur,0,0,0,False,a man in a black shirt and blue shorts is doing a squat,a man in a white shirt and black shorts is doing a trick
32494,CLIP + MLP,grayscale,0,0,0,False,,
32494,ViLT,grayscale,0,1,1,False,,
32494,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a black shirt and blue shorts is doing a squat,a man in a black shirt is doing a squat
32494,CLIP + MLP,darken,0,0,0,False,,
32494,ViLT,darken,0,1,1,False,,
32494,BLIP Caption + BERT,darken,0,0,0,False,a man in a black shirt and blue shorts is doing a squat,a man in a white shirt and black pants is doing a squat exercise
32494,CLIP + MLP,crop,0,0,0,False,,
32494,ViLT,crop,0,1,1,False,,
32494,BLIP Caption + BERT,crop,0,0,0,False,a man in a black shirt and blue shorts is doing a squat,a man in a black shirt and blue shorts is doing squat
105508,CLIP + MLP,blur,1,0,0,False,,
105508,ViLT,blur,1,0,0,False,,
105508,BLIP Caption + BERT,blur,1,0,1,True,a man in a suit and tie is sitting at a table,a man in a suit and tie is making a gesture
105508,CLIP + MLP,grayscale,1,0,0,False,,
105508,ViLT,grayscale,1,0,0,False,,
105508,BLIP Caption + BERT,grayscale,1,0,0,False,a man in a suit and tie is sitting at a table,a man in a suit and tie is sitting at a table
105508,CLIP + MLP,darken,1,0,0,False,,
105508,ViLT,darken,1,0,0,False,,
105508,BLIP Caption + BERT,darken,1,0,0,False,a man in a suit and tie is sitting at a table,a man in a suit and tie is standing in a room
105508,CLIP + MLP,crop,1,0,0,False,,
105508,ViLT,crop,1,0,0,False,,
105508,BLIP Caption + BERT,crop,1,0,0,False,a man in a suit and tie is sitting at a table,a man in a suit and tie is talking
54568,CLIP + MLP,blur,0,0,0,False,,
54568,ViLT,blur,0,1,1,False,,
54568,BLIP Caption + BERT,blur,0,0,0,False,a man and woman standing next to each other people,a man and woman standing next to each other people
54568,CLIP + MLP,grayscale,0,0,0,False,,
54568,ViLT,grayscale,0,1,0,True,,
54568,BLIP Caption + BERT,grayscale,0,0,0,False,a man and woman standing next to each other people,a man and woman standing next to each other people
54568,CLIP + MLP,darken,0,0,0,False,,
54568,ViLT,darken,0,1,1,False,,
54568,BLIP Caption + BERT,darken,0,0,0,False,a man and woman standing next to each other people,a man in a suit
54568,CLIP + MLP,crop,0,0,0,False,,
54568,ViLT,crop,0,1,1,False,,
54568,BLIP Caption + BERT,crop,0,0,0,False,a man and woman standing next to each other people,a man in a suit
102109,CLIP + MLP,blur,0,0,0,False,,
102109,ViLT,blur,0,0,0,False,,
102109,BLIP Caption + BERT,blur,0,0,0,False,a dog with a harness on walking on a beach,a dog with a harness on walking on a beach
102109,CLIP + MLP,grayscale,0,0,0,False,,
102109,ViLT,grayscale,0,0,0,False,,
102109,BLIP Caption + BERT,grayscale,0,0,0,False,a dog with a harness on walking on a beach,a small dog wearing a harness on a leash
102109,CLIP + MLP,darken,0,0,0,False,,
102109,ViLT,darken,0,0,0,False,,
102109,BLIP Caption + BERT,darken,0,0,0,False,a dog with a harness on walking on a beach,a dog with a harness on walking on a beach
102109,CLIP + MLP,crop,0,0,0,False,,
102109,ViLT,crop,0,0,0,False,,
102109,BLIP Caption + BERT,crop,0,0,0,False,a dog with a harness on walking on a beach,a dog with a harness on walking on the beach
28953,CLIP + MLP,blur,1,1,1,False,,
28953,ViLT,blur,1,1,1,False,,
28953,BLIP Caption + BERT,blur,1,0,0,False,a vintage postcard with a cartoon character,a poster with a man holding a gun
28953,CLIP + MLP,grayscale,1,1,1,False,,
28953,ViLT,grayscale,1,1,0,True,,
28953,BLIP Caption + BERT,grayscale,1,0,0,False,a vintage postcard with a cartoon character,a black and white photo of a man in a suit
28953,CLIP + MLP,darken,1,1,1,False,,
28953,ViLT,darken,1,1,1,False,,
28953,BLIP Caption + BERT,darken,1,0,0,False,a vintage postcard with a cartoon character,a vintage postcard with a cartoon character
28953,CLIP + MLP,crop,1,1,1,False,,
28953,ViLT,crop,1,1,1,False,,
28953,BLIP Caption + BERT,crop,1,0,0,False,a vintage postcard with a cartoon character,a vintage baseball card with a cartoon character
84141,CLIP + MLP,blur,0,0,0,False,,
84141,ViLT,blur,0,0,0,False,,
84141,BLIP Caption + BERT,blur,0,0,0,False,a dog ' s paw is seen in the floor,a small dog is laying on the floor
84141,CLIP + MLP,grayscale,0,0,0,False,,
84141,ViLT,grayscale,0,0,0,False,,
84141,BLIP Caption + BERT,grayscale,0,0,0,False,a dog ' s paw is seen in the floor,a small rock in the sand on the beach
84141,CLIP + MLP,darken,0,0,0,False,,
84141,ViLT,darken,0,0,0,False,,
84141,BLIP Caption + BERT,darken,0,0,0,False,a dog ' s paw is seen in the floor,a small dog is laying on the floor
84141,CLIP + MLP,crop,0,0,0,False,,
84141,ViLT,crop,0,0,0,False,,
84141,BLIP Caption + BERT,crop,0,0,0,False,a dog ' s paw is seen in the floor,a small animal that is laying on the ground
10196,CLIP + MLP,blur,1,1,1,False,,
10196,ViLT,blur,1,0,0,False,,
10196,BLIP Caption + BERT,blur,1,0,0,False,a green spoon sitting on top of a wooden table,a green alien hand is seen on the back of a car
10196,CLIP + MLP,grayscale,1,1,1,False,,
10196,ViLT,grayscale,1,0,0,False,,
10196,BLIP Caption + BERT,grayscale,1,0,0,False,a green spoon sitting on top of a wooden table,a spoon and fork on a metal surface
10196,CLIP + MLP,darken,1,1,1,False,,
10196,ViLT,darken,1,0,0,False,,
10196,BLIP Caption + BERT,darken,1,0,0,False,a green spoon sitting on top of a wooden table,a green alien hand is seen on a metal surface
10196,CLIP + MLP,crop,1,1,1,False,,
10196,ViLT,crop,1,0,0,False,,
10196,BLIP Caption + BERT,crop,1,0,0,False,a green spoon sitting on top of a wooden table,a green plastic spoon with a fork on it
23866,CLIP + MLP,blur,0,0,0,False,,
23866,ViLT,blur,0,0,0,False,,
23866,BLIP Caption + BERT,blur,0,0,0,False,a plane with a pilot inside of it,a plane with a man in the cockpit
23866,CLIP + MLP,grayscale,0,0,0,False,,
23866,ViLT,grayscale,0,0,0,False,,
23866,BLIP Caption + BERT,grayscale,0,0,0,False,a plane with a pilot inside of it,a plane is flying in the sky with a man inside
23866,CLIP + MLP,darken,0,0,0,False,,
23866,ViLT,darken,0,0,0,False,,
23866,BLIP Caption + BERT,darken,0,0,0,False,a plane with a pilot inside of it,a plane is flying in the sky with a man in the cockpit
23866,CLIP + MLP,crop,0,0,0,False,,
23866,ViLT,crop,0,0,0,False,,
23866,BLIP Caption + BERT,crop,0,0,0,False,a plane with a pilot inside of it,a plane flying through the air with a man inside
69216,CLIP + MLP,blur,1,0,0,False,,
69216,ViLT,blur,1,1,1,False,,
69216,BLIP Caption + BERT,blur,1,1,1,False,a satellite image of the mississippi river,a satellite image of a mountain range
69216,CLIP + MLP,grayscale,1,0,0,False,,
69216,ViLT,grayscale,1,1,1,False,,
69216,BLIP Caption + BERT,grayscale,1,1,0,True,a satellite image of the mississippi river,the river that runs through the mountains
69216,CLIP + MLP,darken,1,0,0,False,,
69216,ViLT,darken,1,1,1,False,,
69216,BLIP Caption + BERT,darken,1,1,0,True,a satellite image of the mississippi river,the river from space
69216,CLIP + MLP,crop,1,0,0,False,,
69216,ViLT,crop,1,1,1,False,,
69216,BLIP Caption + BERT,crop,1,1,1,False,a satellite image of the mississippi river,a satellite image of the mississippi river
12193,CLIP + MLP,blur,0,0,0,False,,
12193,ViLT,blur,0,0,0,False,,
12193,BLIP Caption + BERT,blur,0,0,0,False,a man in a suit and tie holding a piece of paper,a man in a suit and tie writing on a piece of paper
12193,CLIP + MLP,grayscale,0,0,0,False,,
12193,ViLT,grayscale,0,0,0,False,,
12193,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a suit and tie holding a piece of paper,a man in a suit and tie holding a piece of paper
12193,CLIP + MLP,darken,0,0,0,False,,
12193,ViLT,darken,0,0,0,False,,
12193,BLIP Caption + BERT,darken,0,0,0,False,a man in a suit and tie holding a piece of paper,a man in a suit and tie writing on a piece of paper
12193,CLIP + MLP,crop,0,0,0,False,,
12193,ViLT,crop,0,0,0,False,,
12193,BLIP Caption + BERT,crop,0,0,0,False,a man in a suit and tie holding a piece of paper,a man in a suit and tie holding a piece of paper
110535,CLIP + MLP,blur,1,0,0,False,,
110535,ViLT,blur,1,1,0,True,,
110535,BLIP Caption + BERT,blur,1,0,0,False,"a sign that says, ' water dept '",a sign that is in the grass near a building
110535,CLIP + MLP,grayscale,1,0,0,False,,
110535,ViLT,grayscale,1,1,1,False,,
110535,BLIP Caption + BERT,grayscale,1,0,0,False,"a sign that says, ' water dept '",a sign that is on the side of a road
110535,CLIP + MLP,darken,1,0,0,False,,
110535,ViLT,darken,1,1,1,False,,
110535,BLIP Caption + BERT,darken,1,0,0,False,"a sign that says, ' water dept '",a sign that is in the grass by a road
110535,CLIP + MLP,crop,1,0,0,False,,
110535,ViLT,crop,1,1,1,False,,
